
Tue, 04 Mar 2014 2:11:48 PM,
1,6541235,11,
1,6541235,classify,1,1,bba.png,0,1,1,,,,Tannet,Lape,10.9161532006,0,
1,6541235,classify,1,2,bab.png,1,1,0,,,,Lape,Lape,0.000435283960542,1,
1,6541235,classify,1,3,abb.png,0,0,0,,,,Lape,Lape,0.000514371611644,1,
1,6541235,classify,1,4,baa.png,1,1,1,,,,Lape,Lape,0.000494448773679,1,
1,6541235,classify,1,5,bbb.png,0,1,0,,,,Tannet,Lape,0.000507730655954,0,
1,6541235,classify,1,6,aaa.png,1,0,1,,,,Tannet,Lape,0.000911017326871,0,
1,6541235,classify,1,7,aba.png,0,0,1,,,,Lape,Lape,0.000778198373155,1,
1,6541235,classify,1,8,aab.png,1,0,0,,,,Tannet,Lape,0.000487204102683,0,
1,6541235,validation,1,1,bab.png,1.0,1.0,0.0,,,,Lape,Lape,0.000511956721311,1,
1,6541235,validation,1,2,baa.png,1.0,1.0,1.0,,,,Lape,Lape,0.000719033560017,1,
1,6541235,validation,1,3,aab.png,1.0,0.0,0.0,,,,Tannet,Lape,0.000511353006004,0,
1,6541235,validation,1,4,bbb.png,0.0,1.0,0.0,,,,Tannet,Lape,0.000670735753374,0,
1,6541235,validation,1,5,bba.png,0.0,1.0,1.0,,,,Tannet,Lape,0.000680999044562,0,
1,6541235,validation,1,6,aba.png,0.0,0.0,1.0,,,,Lape,Lape,0.000680395329255,1,
1,6541235,validation,1,7,aaa.png,1.0,0.0,1.0,,,,Tannet,Lape,0.000675565534038,0,
1,6541235,validation,1,8,abb.png,0.0,0.0,0.0,,,,Lape,Lape,0.000680999044562,1,
1,6541235,classify,2,1,abb.png,0,0,0,,,,Lape,Lape,0.000508334385813,1,
1,6541235,classify,2,2,bba.png,0,1,1,,,,Tannet,Lape,0.000849437637953,0,
1,6541235,classify,2,3,aaa.png,1,0,1,,,,Tannet,Lape,0.000802950991783,0,
1,6541235,classify,2,4,baa.png,1,1,1,,,,Lape,Lape,0.000503504605149,1,
1,6541235,classify,2,5,bbb.png,0,1,0,,,,Tannet,Lape,0.000696695817169,0,
1,6541235,classify,2,6,bab.png,1,1,0,,,,Lape,Lape,0.000950259302044,1,
1,6541235,classify,2,7,aba.png,0,0,1,,,,Lape,Lape,0.000534898194019,1,
1,6541235,classify,2,8,aab.png,1,0,0,,,,Tannet,Lape,0.000508938115672,0,
1,6541235,classify,3,1,abb.png,0,0,0,,,,Lape,Lape,0.000630286347587,1,
1,6541235,classify,3,2,aaa.png,1,0,1,,,,Tannet,Lape,0.000531275843969,0,
1,6541235,classify,3,3,bba.png,0,1,1,,,,Tannet,Lape,0.000946033236687,0,
1,6541235,classify,3,4,aab.png,1,0,0,,,,Tannet,Lape,0.00163608811272,0,
1,6541235,classify,3,5,bab.png,1,1,0,,,,Lape,Lape,0.000565084308619,1,
1,6541235,classify,3,6,baa.png,1,1,1,,,,Lape,Lape,0.000496863664011,1,
1,6541235,classify,3,7,aba.png,0,0,1,,,,Lape,Lape,0.000770349986851,1,
1,6541235,classify,3,8,bbb.png,0,1,0,,,,Tannet,Lape,0.000741975018173,0,
1,6541235,validation,2,1,bab.png,1.0,1.0,0.0,,,,Lape,Lape,0.000507730670506,1,
1,6541235,validation,2,2,aab.png,1.0,0.0,0.0,,,,Tannet,Lape,0.000455206813058,0,
1,6541235,validation,2,3,bba.png,0.0,1.0,1.0,,,,Tannet,Lape,0.000688243701006,0,
1,6541235,validation,2,4,aba.png,0.0,0.0,1.0,,,,Lape,Lape,0.000456414258224,1,
1,6541235,validation,2,5,aaa.png,1.0,0.0,1.0,,,,Tannet,Lape,0.000492637598654,0,
1,6541235,validation,2,6,bbb.png,0.0,1.0,0.0,,,,Tannet,Lape,0.000521616297192,0,
1,6541235,validation,2,7,abb.png,0.0,0.0,0.0,,,,Lape,Lape,0.000706959108356,1,
1,6541235,validation,2,8,baa.png,1.0,1.0,1.0,,,,Lape,Lape,0.000551802411792,1,
1,6541235,classify,4,1,bbb.png,0,1,0,,,,Tannet,Lape,0.000498674824485,0,
1,6541235,classify,4,2,bab.png,1,1,0,,,,Lape,Lape,0.000484185482492,1,
1,6541235,classify,4,3,baa.png,1,1,1,,,,Lape,Lape,0.000597685328103,1,
1,6541235,classify,4,4,aab.png,1,0,0,,,,Tannet,Lape,0.000892905663932,0,
1,6541235,classify,4,5,aba.png,0,0,1,,,,Lape,Lape,0.000706355378497,1,
1,6541235,classify,4,6,abb.png,0,0,0,,,,Lape,Lape,0.000504712050315,1,
1,6541235,classify,4,7,bba.png,0,1,1,,,,Tannet,Lape,0.000694280926837,0,
1,6541235,classify,4,8,aaa.png,1,0,1,,,,Tannet,Lape,0.000484789212351,0,
