
Mon, 10 Mar 2014 5:31:22 PM,
1,65432,8,
1,65432,classify,1,1,baa.png,0,1,0,,,,Tannet,Tannet,0.678714941896,1,
1,65432,classify,1,2,aba.png,1,0,0,,,,Tannet,Tannet,0.00080476119183,1,
1,65432,classify,1,3,bbb.png,1,1,1,,,,Lape,Tannet,0.000869963143487,0,
1,65432,classify,1,4,aab.png,0,0,1,,,,Lape,Tannet,5.83688764501,0,
1,65432,classify,1,5,aaa.png,0,0,0,,,,Lape,Tannet,0.000782423536293,0,
1,65432,classify,1,6,bba.png,1,1,0,,,,Lape,Tannet,0.00151836039731,0,
1,65432,classify,1,7,abb.png,1,0,1,,,,Tannet,Tannet,0.000844003108796,1,
1,65432,classify,1,8,bab.png,0,1,1,,,,Tannet,Tannet,0.000781216018368,1,
1,65432,validation,1,1,aba.png,1.0,0.0,0.0,,,,Tannet,Tannet,0.000958106538747,1,
1,65432,validation,1,2,bbb.png,1.0,1.0,1.0,,,,Lape,Tannet,0.000874189194292,0,
1,65432,validation,1,3,aab.png,0.0,0.0,1.0,,,,Lape,Tannet,0.000823476584628,0,
1,65432,validation,1,4,aaa.png,0.0,0.0,0.0,,,,Lape,Tannet,0.000941202277318,0,
1,65432,validation,1,5,abb.png,1.0,0.0,1.0,,,,Tannet,Tannet,0.00078725325875,1,
1,65432,validation,1,6,bab.png,0.0,1.0,1.0,,,,Tannet,Tannet,0.000783027207945,1,
1,65432,validation,1,7,bba.png,1.0,1.0,0.0,,,,Lape,Tannet,0.00127385306405,0,
1,65432,validation,1,8,baa.png,0.0,1.0,0.0,,,,Tannet,Tannet,0.000778197485488,1,
1,65432,classify,2,1,bbb.png,1,1,1,,,,Lape,Tannet,0.00203635374783,0,
1,65432,classify,2,2,abb.png,1,0,1,,,,Tannet,Tannet,0.000783027207945,1,
1,65432,classify,2,3,aab.png,0,0,1,,,,Lape,Tannet,0.00140304950764,0,
1,65432,classify,2,4,bba.png,1,1,0,,,,Lape,Tannet,0.001262986043,0,
1,65432,classify,2,5,baa.png,0,1,0,,,,Tannet,Tannet,0.000779404886998,1,
1,65432,classify,2,6,aaa.png,0,0,0,,,,Lape,Tannet,0.00086634082254,0,
1,65432,classify,2,7,aba.png,1,0,0,,,,Tannet,Tannet,0.000834343547467,1,
1,65432,classify,2,8,bab.png,0,1,1,,,,Tannet,Tannet,0.00187757489039,1,
1,65432,classify,3,1,baa.png,0,1,0,,,,Tannet,Tannet,0.00117906875676,1,
1,65432,classify,3,2,aaa.png,0,0,0,,,,Lape,Tannet,0.00122193299467,0,
1,65432,classify,3,3,aab.png,0,0,1,,,,Lape,Tannet,0.000830721226521,0,
1,65432,classify,3,4,bbb.png,1,1,1,,,,Lape,Tannet,0.000884452485479,0,
1,65432,classify,3,5,aba.png,1,0,0,,,,Tannet,Tannet,0.000798120221589,1,
1,65432,classify,3,6,bba.png,1,1,0,,,,Lape,Tannet,0.000766123004723,0,
1,65432,classify,3,7,bab.png,0,1,1,,,,Tannet,Tannet,0.000796912761871,1,
1,65432,classify,3,8,abb.png,1,0,1,,,,Tannet,Tannet,0.00133664015448,1,
1,65432,validation,2,1,bba.png,1.0,1.0,0.0,,,,Lape,Tannet,0.00131430244073,0,
1,65432,validation,2,2,aaa.png,0.0,0.0,0.0,,,,Lape,Tannet,0.000792686769273,0,
1,65432,validation,2,3,aab.png,0.0,0.0,1.0,,,,Lape,Tannet,0.00113077095011,0,
1,65432,validation,2,4,baa.png,0.0,1.0,0.0,,,,Tannet,Tannet,0.000793894170783,1,
1,65432,validation,2,5,abb.png,1.0,0.0,1.0,,,,Tannet,Tannet,0.000772763916757,1,
1,65432,validation,2,6,aba.png,1.0,0.0,0.0,,,,Tannet,Tannet,0.000813213293441,1,
1,65432,validation,2,7,bab.png,0.0,1.0,1.0,,,,Tannet,Tannet,0.00142116117058,1,
1,65432,validation,2,8,bbb.png,1.0,1.0,1.0,,,,Lape,Tannet,0.000873585464433,0,
1,65432,classify,4,1,aba.png,1,0,0,,,,Tannet,Tannet,0.000812609621789,1,
