
Wed, 05 Mar 2014 10:46:32 AM,
4,565656544,16,
4,565656544,switchit,1,1,baa.png,0,0,0,0.0,1.0,0.0,Tannet,Lape,0.000307231210172,1,1,
4,565656544,switchit,1,2,bab.png,1,0,0,1.0,1.0,0.0,Lape,Tannet,0.000327757385094,1,1,
4,565656544,switchit,1,3,abb.png,0,0,1,1.0,0.0,1.0,Tannet,Lape,0.000320142775308,1,1,
4,565656544,switchit,1,4,aaa.png,1,0,0,0.0,0.0,0.0,Lape,Tannet,0.000305575842503,1,1,
4,565656544,switchit,1,5,aab.png,0,0,0,1.0,0.0,0.0,Tannet,Lape,0.000322791340295,1,1,
4,565656544,switchit,1,6,bbb.png,0,1,1,1.0,1.0,1.0,Lape,Tannet,0.000299616600387,1,1,
4,565656544,switchit,1,7,aba.png,0,0,0,0.0,0.0,1.0,Lape,Lape,0.000307893264107,0,1,
4,565656544,switchit,1,8,bba.png,0,0,1,0.0,1.0,1.0,Tannet,Lape,0.000301271968056,1,1,
4,565656544,validation,1,1,bab.png,1.0,1.0,0.0,,,,Lape,Lape,0.0164679872105,1,
4,565656544,validation,1,2,baa.png,0.0,1.0,0.0,,,,Tannet,Lape,0.00012315728236,0,
4,565656544,validation,1,3,abb.png,1.0,0.0,1.0,,,,Tannet,Lape,0.000136069022119,0,
4,565656544,validation,1,4,bba.png,0.0,1.0,1.0,,,,Tannet,Lape,0.000134082569275,0,
4,565656544,validation,1,5,aab.png,1.0,0.0,0.0,,,,Tannet,Lape,0.000130771833938,0,
4,565656544,validation,1,6,bbb.png,1.0,1.0,1.0,,,,Lape,Lape,0.000131434062496,1,
4,565656544,validation,1,7,aaa.png,0.0,0.0,0.0,,,,Lape,Lape,0.000126136932522,1,
4,565656544,validation,1,8,aba.png,0.0,0.0,1.0,,,,Lape,Lape,0.000125474820379,1,
4,565656544,switchit,2,1,bbb.png,0,1,1,1.0,1.0,1.0,Lape,Tannet,0.000307893264107,1,1,
4,565656544,switchit,2,2,bab.png,1,1,1,1.0,1.0,0.0,Lape,Lape,0.000308224349283,0,1,
4,565656544,switchit,2,3,abb.png,1,1,1,1.0,0.0,1.0,Tannet,Lape,0.000320142833516,1,1,
4,565656544,switchit,2,4,aba.png,0,0,0,0.0,0.0,1.0,Lape,Lape,0.000314845703542,0,1,
4,565656544,switchit,2,5,bba.png,0,1,0,0.0,1.0,1.0,Tannet,Tannet,0.000299947685562,0,1,
4,565656544,switchit,2,6,baa.png,0,0,0,0.0,1.0,0.0,Tannet,Lape,0.000333716569003,1,1,
4,565656544,switchit,2,7,aab.png,0,0,0,1.0,0.0,0.0,Tannet,Lape,0.000323784537613,1,1,
4,565656544,switchit,2,8,aaa.png,0,0,1,0.0,0.0,0.0,Lape,Lape,0.000304913672153,0,1,
4,565656544,switchit,3,1,baa.png,0,1,1,0.0,1.0,0.0,Tannet,Tannet,0.000321135972627,0,1,
4,565656544,switchit,3,2,aba.png,0,1,1,0.0,0.0,1.0,Lape,Tannet,0.000297299120575,1,1,
4,565656544,switchit,3,3,aaa.png,0,0,1,0.0,0.0,0.0,Lape,Lape,0.000309548631776,0,1,
4,565656544,switchit,3,4,aab.png,1,0,1,1.0,0.0,0.0,Tannet,Tannet,0.000315176788718,0,1,
4,565656544,switchit,3,5,abb.png,1,1,1,1.0,0.0,1.0,Tannet,Lape,0.00036251952406,1,1,
4,565656544,switchit,3,6,bbb.png,1,0,1,1.0,1.0,1.0,Lape,Tannet,0.000312197196763,1,1,
4,565656544,switchit,3,7,bab.png,0,1,0,1.0,1.0,0.0,Lape,Tannet,0.000304582645185,1,1,
4,565656544,switchit,3,8,bba.png,1,1,1,0.0,1.0,1.0,Tannet,Lape,0.000319811748341,1,1,
4,565656544,validation,2,1,bbb.png,1.0,1.0,1.0,,,,Lape,Lape,0.000119515578263,1,
4,565656544,validation,2,2,aab.png,1.0,0.0,0.0,,,,Tannet,Lape,0.000120839860756,0,
4,565656544,validation,2,3,bba.png,0.0,1.0,1.0,,,,Tannet,Lape,0.000119515520055,0,
4,565656544,validation,2,4,aaa.png,0.0,0.0,0.0,,,,Lape,Lape,0.000118522380944,1,
4,565656544,validation,2,5,baa.png,0.0,1.0,0.0,,,,Tannet,Lape,0.000126799102873,0,
4,565656544,validation,2,6,aba.png,0.0,0.0,1.0,,,,Lape,Lape,0.00012381945271,1,
4,565656544,validation,2,7,bab.png,1.0,1.0,0.0,,,,Lape,Lape,0.000119515578263,1,
4,565656544,validation,2,8,abb.png,1.0,0.0,1.0,,,,Tannet,Lape,0.000122164143249,0,
4,565656544,switchit,4,1,aba.png,1,0,1,0.0,0.0,1.0,Lape,Tannet,0.000323122425471,1,1,
4,565656544,switchit,4,2,aaa.png,1,0,0,0.0,0.0,0.0,Lape,Tannet,0.000319811690133,1,1,
4,565656544,switchit,4,3,bab.png,0,1,0,1.0,1.0,0.0,Lape,Tannet,0.000310210743919,1,1,
4,565656544,switchit,4,4,bba.png,1,1,1,0.0,1.0,1.0,Tannet,Lape,0.000319480663165,1,1,
